# Тут рандомные чиселки
-2,093415944; 9,672726;NA; 25,32836714;-25,553695474;  9,27639833; -6,21771284
-0,887991540;10,197763;NA;-23,88064744;  3,368128309;  7,83635361;-17,05119579
-2,942025742; 9,631579;NA; 11,30940050;  7,378592979; 16,45543540;-12,33192210
-0,783877428; 9,295832;NA; 29,05719263; -2,235621235;  4,77039093;-11,95473994
 0,122666260; 8,447736;NA; 17,97862886;  8,531987743; 14,86033807;-13,24573378
 0,231785112; 7,699849;NA; 16,71760293; -6,898987422;  5,10694550; -4,65058162
-0,111525333; 9,128248;NA; 13,71105112;  6,082111409; 10,56329533;-12,26001668
-0,956254165;10,897570;NA;  1,95407194;  7,111286147; 15,05899350; -7,79130337
-1,506770789; 9,902462;NA;  2,41999002;-20,720703946; 18,37060066; -5,19172334
-1,844415331; 8,842726;NA; 33,43033847;  3,099853152; 21,39734217; -0,73054588
-0,488167887; 9,952843;NA; -3,97799049; -1,221746545;  8,38620084; -3,76875951
-0,019856877; 7,984666;NA;-11,32711436;  4,160012359;  7,95544233;-22,78640131
-2,761259900; 9,175874;NA;  4,73805487;  4,670066861;  8,69367344;-10,05076059
-2,411638850; 9,527464;NA; 41,45158407;-11,926270066; 10,83516167;-12,19331534
-1,993137626; 9,215151;NA;-14,81881804;  1,465217142; 10,97484165; -7,51772403
 0,599492989;10,014078;NA; 10,15403938;-24,767247978; 12,25456985;-16,68867053
 0,053734294;11,610181;NA;  2,74940917;-24,762122524; 10,69927527;-13,19673715
-0,594840679; 9,957380;NA;  7,77903979;-19,104598953; 13,39613168; -7,09026351
 0,254365555;11,777662;NA;  6,11611186; -0,549772353; 18,25517581; -6,26672093
-1,009284026;10,878804;NA; -2,43371641;-14,420525542;  2,07869338; -9,67463604
-0,452349422;10,927437;NA; 14,33354840; -0,450881698;  7,48692653; -9,19176483
-1,084498659;11,237632;NA; 20,54036461;-23,344099991; 12,73394291; -6,71511382
 1,127012610; 9,838045;NA; 21,15146340;-14,259330953;  0,47703232;-12,17024812
-1,987861936;10,830047;NA;  9,93425946; -9,043476251; 10,94878897;-10,07429824
-0,224145564; 9,086353;NA;  9,75510139; -2,259429649;  0,58735630; -6,74494943
 2,520229337;10,004628;NA;  2,90447884; -9,859178016; 10,01001371; -2,81130934
-0,730986283; 7,756830;NA; 19,93917248;  8,421325444;  1,56021896; -9,56612576
-0,141902050;10,529193;NA; 30,61291127;-33,179101027;  6,77941332;-10,35963849
-1,167754069; 9,472875;NA;  6,60274357; 20,326266308;  3,34338693; -7,79225969
 0,602901543;10,057199;NA;  7,35220225;-13,235337239; 10,53724230; -4,25270013
 1,651118656; 7,755110;NA;-10,51830545; 20,049200858;  4,31169848; -8,79656394
-1,223672250;10,654709;NA;-15,94331374;-20,298600446;  7,42434932; -4,40859036
 0,686407162;10,860601;NA;-13,24015926;  3,510486461;  1,52396808; -3,65167849
 0,234437089; 9,218603;NA;-21,55887974; -6,194573294;  5,00073397;-14,06589923
 1,990740645;11,714301;NA; 12,65078939;-19,009031994;  4,16548420;-12,33725321
-1,274106752; 9,417106;NA; -1,48514501;-30,455262868;  8,64996345; -8,87667931
 0,924772004; 9,265413;NA; 11,90173163; -1,929338289; 11,81557186; -9,04144861
 0,494606794; 8,864811;NA;-25,25162653; -8,871537165;  1,05788709; -5,52587148
-1,215300089;12,421436;NA; -4,56768374;-25,568217553; 15,96731928;-10,43608590
-0,677110168;10,214159;NA;  3,36240302;-35,573179387; 17,67106724;-14,65276157
-0,309775634;11,478383;NA;-11,66682387;  0,927567311;  9,79991015;-16,34234849
 1,984789702; 9,881900;NA; 13,51923096;  7,212949675; 10,49169642; -8,56904791
-1,182431382;10,219986;NA;  5,17609763; -9,380324786;  5,92824374;-10,33508401
 1,194392087; 7,324831;NA; 28,73875395; 10,522894787; 12,50906015;  0,68924889
 0,207641704; 9,480673;NA; 22,70750630;-21,367436592;  5,41797979;-21,51707652
 1,202203647;10,841185;NA; 11,36911864;  1,875071268;  6,71793425; -8,98413609
 1,247595985; 9,522512;NA; -3,29774045;-22,859420902; 17,14672231;-11,81187633
-0,457521957; 9,946175;NA; 13,41715113;-10,419401651; 11,78296372; -2,78144613
 0,833137048; 9,265844;NA; 13,18217226; 16,950363372;  6,66924227; -8,57900104
 2,040445568; 9,919823;NA;  0,99333288; 33,657473223;  8,94009146; -6,56118427
-0,319214574; 8,246013;NA;  7,51132502;  0,288469989; 14,25539062;-11,13392662
 0,478464122; 9,166872;NA;  7,73293370; -9,354804303;  4,44788817; -4,14836985
 1,438251440; 9,051472;NA;-12,71712574;-14,025736365; 11,45123279; -2,98942800
-0,576181033;10,114113;NA; -3,56535515;  6,862952183;  6,22666219;-13,60671773
-0,846366315;11,294553;NA; 18,26684695;-23,961614080; 17,25356013; -6,78789863
-1,439060670;11,558098;NA;  1,29627328; -2,441291996;  5,93228918;-12,17979684
-0,529804178;10,037134;NA;-27,19011396; -4,532549597;  2,17389136; -6,69706714
-0,954819563; 9,336515;NA; 12,38315024; -4,490958721; 11,20479077; -1,38536413
 0,305812722; 9,395616;NA;-14,77432667; -1,030839753; 14,36273973; -9,75358092
 0,512667984;10,064549;NA; 15,53468628; -6,203406191;  7,98697846; -6,12298902
-0,277576527; 9,845351;NA; 20,79259572; -3,658135489;  9,31729915; -0,02636578
 0,603533772;11,381076;NA;-14,70731889;-12,981336349; 12,36320509;  0,97629660
 0,865357645;10,703752;NA; -1,29313554; -7,465706184; 12,67972238; -7,02465694
-0,106740659; 9,113945;NA; 22,01734439; -5,301989956; 10,62769737;-11,26328847
 0,364767751; 9,345083;NA; 26,89320254; -4,504063328; 14,86641585;-19,68325367
-0,532634187; 8,919805;NA; -2,36639066;-14,203031321; 10,03950830;-22,84847030
-0,276454567; 9,100457;NA; 23,66393255;  1,214589950; -0,82258137; -6,32769951
 2,022814451;10,816454;NA; 31,20828077;-15,668884376; 12,46392374;-12,69399220
 0,556074703; 9,575673;NA; 10,46306222;  7,010249246; 12,00148344;-14,83665900
 0,139823198;11,442095;NA; 27,03160285; -9,113224767; 14,86876593;-21,93201688
-0,672537164;10,545651;NA; -4,91231266; 22,714272384; 19,93904300; -7,42608366
-0,036684197; 8,908832;NA;  5,97132967; -1,471553738; 13,49862393;-18,94651117
-1,497123099; 8,661833;NA; 44,23695192;  1,672441308;  5,41472279;-16,09910989
 1,164770499; 9,915001;NA;  1,84011348;-23,179106507;  2,87947723; -4,79287133
-0,962036197; 9,020047;NA; 13,40062166;  7,450767363;  7,32860492; -3,47268940
-1,330959199;10,023504;NA;-20,51789601; -1,917052452; 12,04121516;-10,25927031
-0,679542228;11,020575;NA; 30,28455770;  7,882422272; 15,04984857;-11,38353941
 0,218673412;10,683578;NA; 20,16513301;-18,242050600;  9,39636357; -7,18373178
-0,361342110;10,126075;NA; 19,21417046;-19,576446620; 13,52017849; -9,15874199
 1,258656442; 9,819294;NA;-27,13617609; 19,017359617; 16,03352519; -3,91569265
-1,014633713; 8,478125;NA;-14,68803023; -0,980802776; 12,49251149;-11,20656102
 0,912451200;10,405089;NA;  0,76639644; -1,110751226;  5,39013377; -9,82418218
 0,678117776;10,292583;NA; 14,92108809; -4,287212035; 15,08864357;  1,44271368
 0,837709127;10,706470;NA; -3,85175532; -3,032639856; 13,08068201;-10,80456138
 0,186362177; 9,796447;NA;-13,29778716;-11,029419123;  2,74838171; -0,35391693
-0,885534894; 8,815429;NA; 14,50315305; -0,031512974;  6,68471999; -2,30426698
 1,500059778;11,458199;NA;  0,99340463;-20,684202785; 13,66796489;-15,80511756
 1,790554451; 8,269945;NA;  2,92079886; 10,055317975; -0,15181795; -9,80630594
 0,307222878;10,950645;NA;  9,63122209;-27,577482967;  6,42514865;-20,41764810
 0,794447074;10,081217;NA; -3,68748398;-16,271528059;  5,11814153; -6,08158065
-0,092102529; 9,551837;NA; 15,45605913; 15,131512561; -0,17334803; -2,43344454
 1,032707085;10,047621;NA;  7,77530333; -0,931465084;  6,38144447; -3,26378675
 0,166757669; 8,503531;NA;  3,00051714; -8,583004753; 14,65961436; -5,00997792
 0,665748936;10,143973;NA;-27,22438334; -0,433730138; -2,57948323; -8,06335994
 0,306316623;10,554778;NA;-17,10277472; -6,725745240; 10,44478007;-11,10087987
 0,649353080;10,637357;NA; 10,06502511;  4,601559000; 18,16264568;-10,87489744
 2,603945146;10,734897;NA; 22,40125416;-28,063130135;  8,34988926;  1,45203466
-0,075500914; 9,661643;NA; -2,47402077;-28,305862634; 20,37470831;-13,00172287
-0,489990650; 9,912177;NA; 19,33066468; -9,631763443;  5,08269169; -7,92834315
 2,177719335;10,349515;NA; -2,47879449; -4,440896105;  4,95281760;-15,92627230
 0,368473513; 8,639586;NA;  2,16214553;-26,874031328;  5,70791409;-12,20042671
 1,284694878; 8,078827;NA; 21,29394005; 17,348280845; 12,97371464; -6,30703405
-2,487950253;11,535441;NA; 24,01415558;  2,275363998;  6,65799688; -5,01338846
-1,866928860;11,962569;NA;  7,19095278; -0,983899186; 14,48131742;-11,86334951
-0,279476068; 8,315348;NA;-11,89669860;  0,829763770; 13,20096693; -6,85466600
 1,793858880; 9,805325;NA; -1,35644198;-14,784276465;  6,59605640;-15,51182940
-0,664166838;11,166732;NA;-11,84623780;  1,752901773; 14,76637775; -1,73143711
 0,645802789;10,495711;NA;  5,19733017;  4,719007167;  9,38613388;-12,33570519
 2,887741205;12,384539;NA; -6,71674943;-16,038246200; 11,78581463; -8,26076255
 0,547186402;10,720490;NA;  0,66620778;-19,647963495; 12,12668711; -5,82422925
 0,523061785; 9,706063;NA;  2,52462979;-20,404104448;  6,95980277; -7,34842678
-1,065416871;10,411508;NA; -9,28224799;  5,915669074;  7,66341372;-16,81219816
-0,513259769; 9,982849;NA;  1,62597527; 18,319356063; 12,85710187;-13,08711724
-2,223512572;11,609938;NA;  3,02748955; -1,982803087; 16,43583784; -0,98828183
-1,210582087; 9,956803;NA;  6,09974242;  0,821790247;  8,01721243;-11,01870807
 1,004580632; 9,586533;NA; 16,44752617; -2,230065181; 11,24016600;-11,12304386
 0,809483636; 9,256876;NA; 18,67788950;-22,338907746;  7,98147825; -4,10147841
 0,684395377;10,194600;NA;  5,62675531;-17,484017654; 10,21853533; -4,00432658
 0,321317577;10,582400;NA; -4,95300998;-10,631309506;  2,59271061;-11,81164000
-1,257323009;10,170469;NA;-21,91841887; 19,445469884;  5,15093417;-10,68814841
-0,073664782; 8,945258;NA; 19,40316407;-36,784398296; 10,41596299;-14,01858622
-0,212197579;11,065962;NA; 16,55781413; 10,273405470; 12,09359532; -5,97047774
 1,073220471;10,362793;NA; 13,23042969;-14,695165967; 11,60620721; -6,10090054
-0,617029234; 9,718170;NA; 23,97194954;-10,129449654; 10,17115077;-14,31593210
